pageid,title,wikidata,label
10339658,Hersey Kyota,Q15260928,Hersey Kyota
20086183,Hokkons Baules,Q5878180,Hokkons Baules
51216433,Surangel Whipps Jr.,Q26703072,Surangel Whipps Jr.
55714367,Uduch Sengebau Senior,Q42705716,Jerrlyn Uduch Sengebau Senior
68229027,Temmy Shmull,Q45714891,Temmy Shmull
71507214,Sabino Anastacio,Q108454845,Sabino Anastacio
